"Periodo","edades","sexo","valor"
1912,"31","Hombres",185150.76
1912,"31","Mujeres",221645.1
1912,"32","Hombres",96036.08
1912,"32","Mujeres",97516.79
1912,"33","Hombres",130864.54
1912,"33","Mujeres",141295.2
1912,"34","Hombres",117806.04
1912,"34","Mujeres",120785.82
1912,"35","Hombres",120545.95
1912,"35","Mujeres",134290.83
1912,"36","Hombres",124635.79
1912,"36","Mujeres",135505.77
1912,"37","Hombres",122342.09
1912,"37","Mujeres",139837.75
1912,"38","Hombres",101067.7
1912,"38","Mujeres",107931.82
1912,"39","Hombres",123009.66
1912,"39","Mujeres",135860.96
1912,"40","Hombres",93456.89
1912,"40","Mujeres",95549.18
1912,"41","Hombres",188751.04
1912,"41","Mujeres",213633.94
1912,"42","Hombres",75198.68
1912,"42","Mujeres",75345.47
1912,"43","Hombres",108365.24
1912,"43","Mujeres",113708.66
1912,"44","Hombres",84955.42
1912,"44","Mujeres",88127.96
1912,"45","Hombres",102876.01
1912,"45","Mujeres",110928.72
1912,"46","Hombres",118689.78
1912,"46","Mujeres",119924.57
1912,"47","Hombres",99056.06
1912,"47","Mujeres",109019.99
1912,"48","Hombres",80326.14
1912,"48","Mujeres",83683.96
1912,"49","Hombres",104783.31
1912,"49","Mujeres",115709.88
1912,"50","Hombres",79400.39
1912,"50","Mujeres",78801.47
1912,"51","Hombres",167308.65
1912,"51","Mujeres",197108.68
1912,"52","Hombres",64536.95
1912,"52","Mujeres",62307
1912,"53","Hombres",85453.79
1912,"53","Mujeres",90245.68
1912,"54","Hombres",65878.78
1912,"54","Mujeres",66890.84
1912,"55","Hombres",76700.66
1912,"55","Mujeres",89518.56
1912,"56","Hombres",82705.56
1912,"56","Mujeres",87577.5
1912,"57","Hombres",78877.81
1912,"57","Mujeres",89539.16
1912,"58","Hombres",58350.02
1912,"58","Mujeres",63171.16
1912,"59","Hombres",74089.46
1912,"59","Mujeres",85827.07
1912,"60","Hombres",54158.84
1912,"60","Mujeres",55087.89
1912,"61","Hombres",129082.2
1912,"61","Mujeres",168503.02
1912,"62","Hombres",46747.22
1912,"62","Mujeres",46068.04
1912,"63","Hombres",60554.58
1912,"63","Mujeres",64220.61
1912,"64","Hombres",48246.73
1912,"64","Mujeres",49534.11
1912,"65","Hombres",55035.55
1912,"65","Mujeres",61539.03
1912,"66","Hombres",55787.78
1912,"66","Mujeres",62794.52
1912,"67","Hombres",50317.75
1912,"67","Mujeres",53389.16
1912,"68","Hombres",38783.07
1912,"68","Mujeres",39816.55
1912,"69","Hombres",43132.27
1912,"69","Mujeres",50290.7
1912,"70","Hombres",27184.2
1912,"70","Mujeres",28319.42
1912,"71","Hombres",63852.59
1912,"71","Mujeres",81330.65
1912,"72","Hombres",19894.34
1912,"72","Mujeres",19326.31
1912,"73","Hombres",24370.45
1912,"73","Mujeres",26295.57
1912,"74","Hombres",17918.25
1912,"74","Mujeres",18167.03
1912,"75","Hombres",19764.96
1912,"75","Mujeres",21064.13
1912,"76","Hombres",19614.35
1912,"76","Mujeres",22052.61
1912,"77","Hombres",15658.39
1912,"77","Mujeres",18430.43
1912,"78","Hombres",11404.2
1912,"78","Mujeres",12219.13
1912,"79","Hombres",12616.67
1912,"79","Mujeres",14761.25
1912,"80","Hombres",12683.51
1912,"80","Mujeres",18275.1
1912,"81","Hombres",10842.16
1912,"81","Mujeres",15890.67
1912,"82","Hombres",9707.82
1912,"82","Mujeres",14054.01
1912,"83","Hombres",7991.97
1912,"83","Mujeres",11903.51
1912,"84","Hombres",6468.86
1912,"84","Mujeres",9986.74
1912,"85","Hombres",5122.08
1912,"85","Mujeres",8197
1912,"86","Hombres",3986.06
1912,"86","Mujeres",6678.04
1912,"87","Hombres",3148.83
1912,"87","Mujeres",5499.08
1912,"88","Hombres",2403.83
1912,"88","Mujeres",4449.69
1912,"89","Hombres",1798.89
1912,"89","Mujeres",3609.64
1912,"90","Hombres",1310.45
1912,"90","Mujeres",2741.91
1912,"91","Hombres",1000.26
1912,"91","Mujeres",2040.21
1912,"92","Hombres",812.3
1912,"92","Mujeres",1683.4
1912,"93","Hombres",588.66
1912,"93","Mujeres",1292.09
1912,"94","Hombres",431.91
1912,"94","Mujeres",1006.92
1912,"95","Hombres",310.63
1912,"95","Mujeres",800.01
1912,"96","Hombres",217.2
1912,"96","Mujeres",579.58
1912,"97","Hombres",142.09
1912,"97","Mujeres",358.08
1912,"98","Hombres",83.6
1912,"98","Mujeres",216.96
1912,"99","Hombres",50.1
1912,"99","Mujeres",139.15
1912,"100ymas","Hombres",80.91
1912,"100ymas","Mujeres",275.76
1913,"0","Hombres",302049.78
1913,"0","Mujeres",278562.99
1913,"1","Hombres",265204.01
1913,"1","Mujeres",249547
1913,"2","Hombres",198443.73
1913,"2","Mujeres",196919.74
1913,"3","Hombres",212748.69
1913,"3","Mujeres",208875.56
1913,"4","Hombres",243934.83
1913,"4","Mujeres",238710.85
1913,"5","Hombres",237171.18
1913,"5","Mujeres",233261.91
1913,"6","Hombres",234343.36
1913,"6","Mujeres",233157.57
1913,"7","Hombres",231340.04
1913,"7","Mujeres",227483.39
1913,"8","Hombres",231521.79
1913,"8","Mujeres",233165.33
1913,"9","Hombres",231709.78
1913,"9","Mujeres",231165.83
1913,"10","Hombres",235198.42
1913,"10","Mujeres",235905.8
1913,"11","Hombres",207869.7
1913,"11","Mujeres",208285.94
1913,"12","Hombres",227111.24
1913,"12","Mujeres",234883.95
1913,"13","Hombres",189010.85
1913,"13","Mujeres",187808.63
1913,"14","Hombres",213311.75
1913,"14","Mujeres",215681.33
1913,"15","Hombres",192176.49
1913,"15","Mujeres",193452.53
1913,"16","Hombres",196418.62
1913,"16","Mujeres",200051.21
1913,"17","Hombres",178999.15
1913,"17","Mujeres",187069.22
1913,"18","Hombres",170169.87
1913,"18","Mujeres",184524.96
1913,"19","Hombres",168376.82
1913,"19","Mujeres",174250
1913,"20","Hombres",178496.32
1913,"20","Mujeres",199302.34
1913,"21","Hombres",142694.92
1913,"21","Mujeres",157737.08
1913,"22","Hombres",163627.13
1913,"22","Mujeres",207004.34
1913,"23","Hombres",134547.11
1913,"23","Mujeres",140551.5
1913,"24","Hombres",164457.15
1913,"24","Mujeres",174298.81
1913,"25","Hombres",155551.24
1913,"25","Mujeres",154451.67
1913,"26","Hombres",146066.79
1913,"26","Mujeres",166959.66
1913,"27","Hombres",147366.46
1913,"27","Mujeres",165714.82
1913,"28","Hombres",142186.6
1913,"28","Mujeres",157480.19
1913,"29","Hombres",128903.44
1913,"29","Mujeres",134294.71
1913,"30","Hombres",144512.5
1913,"30","Mujeres",162373.59
1913,"31","Hombres",113686.7
1913,"31","Mujeres",119359.21
1913,"32","Hombres",187008.4
1913,"32","Mujeres",222077.35
1913,"33","Hombres",95932.76
1913,"33","Mujeres",97588.44
1913,"34","Hombres",129972.75
1913,"34","Mujeres",140209.94
1913,"35","Hombres",116026.34
1913,"35","Mujeres",119389.22
1913,"36","Hombres",119547.22
1913,"36","Mujeres",133466.46
1913,"37","Hombres",125221.47
1913,"37","Mujeres",135657.04
1913,"38","Hombres",120553.72
1913,"38","Mujeres",137397.73
1913,"39","Hombres",100235.43
1913,"39","Mujeres",106955.19
1913,"40","Hombres",121440.12
1913,"40","Mujeres",133865.38
1913,"41","Hombres",92367.94
1913,"41","Mujeres",94275.89
1913,"42","Hombres",186998.88
1913,"42","Mujeres",211409.52
1913,"43","Hombres",75109.27
1913,"43","Mujeres",75352.7
1913,"44","Hombres",106892.63
1913,"44","Mujeres",112092.98
1913,"45","Hombres",84154.45
1913,"45","Mujeres",87127.38
1913,"46","Hombres",101176.4
1913,"46","Mujeres",109207.66
1913,"47","Hombres",116985.17
1913,"47","Mujeres",118485.48
1913,"48","Hombres",97740.26
1913,"48","Mujeres",107496.52
1913,"49","Hombres",79451.7
1913,"49","Mujeres",82861.76
1913,"50","Hombres",102306.76
1913,"50","Mujeres",112647.65
1913,"51","Hombres",77972.69
1913,"51","Mujeres",77399.77
1913,"52","Hombres",164922.59
1913,"52","Mujeres",195326.2
1913,"53","Hombres",64219.32
1913,"53","Mujeres",62348.34
1913,"54","Hombres",84071.81
1913,"54","Mujeres",88955.54
1913,"55","Hombres",65192.65
1913,"55","Mujeres",66495.03
1913,"56","Hombres",75177.16
1913,"56","Mujeres",87535.04
1913,"57","Hombres",81373.14
1913,"57","Mujeres",86674.79
1913,"58","Hombres",76976.92
1913,"58","Mujeres",87416.96
1913,"59","Hombres",57366.24
1913,"59","Mujeres",62370.68
1913,"60","Hombres",71025.33
1913,"60","Mujeres",81986.63
1913,"61","Hombres",51808.15
1913,"61","Mujeres",52775.26
1913,"62","Hombres",123502.06
1913,"62","Mujeres",161350.15
1913,"63","Hombres",44987.75
1913,"63","Mujeres",44807.3
1913,"64","Hombres",57615.8
1913,"64","Mujeres",61611.65
1913,"65","Hombres",45545.97
1913,"65","Mujeres",47034.03
1913,"66","Hombres",51628.86
1913,"66","Mujeres",57945.91
1913,"67","Hombres",52831.39
1913,"67","Mujeres",59905.84
1913,"68","Hombres",47412.15
1913,"68","Mujeres",50611.53
1913,"69","Hombres",36957.67
1913,"69","Mujeres",38200.73
1913,"70","Hombres",39916.11
1913,"70","Mujeres",46276.51
1913,"71","Hombres",24907.57
1913,"71","Mujeres",25574.99
1913,"72","Hombres",59785.82
1913,"72","Mujeres",76791.51
1913,"73","Hombres",18371.86
1913,"73","Mujeres",18230.96
1913,"74","Hombres",22363.33
1913,"74","Mujeres",24640.43
1913,"75","Hombres",15915.57
1913,"75","Mujeres",16436.87
1913,"76","Hombres",17480.24
1913,"76","Mujeres",18977.76
1913,"77","Hombres",17485.22
1913,"77","Mujeres",20212.6
1913,"78","Hombres",13624.88
1913,"78","Mujeres",16647.55
1913,"79","Hombres",9942.82
1913,"79","Mujeres",11139.45
1913,"80","Hombres",13170.3
1913,"80","Mujeres",18732.53
1913,"81","Hombres",10532.72
1913,"81","Mujeres",15246.17
1913,"82","Hombres",9512.42
1913,"82","Mujeres",14334.19
1913,"83","Hombres",8256.94
1913,"83","Mujeres",12398.45
1913,"84","Hombres",6663.9
1913,"84","Mujeres",10361.56
1913,"85","Hombres",5078.35
1913,"85","Mujeres",8230.01
1913,"86","Hombres",4008.33
1913,"86","Mujeres",6724.44
1913,"87","Hombres",3156.79
1913,"87","Mujeres",5536.25
1913,"88","Hombres",2441.01
1913,"88","Mujeres",4544.73
1913,"89","Hombres",1839.93
1913,"89","Mujeres",3690.74
1913,"90","Hombres",1325.52
1913,"90","Mujeres",2811.09
1913,"91","Hombres",956.76
1913,"91","Mujeres",2056.18
1913,"92","Hombres",820.61
1913,"92","Mujeres",1731.98
1913,"93","Hombres",635.24
1913,"93","Mujeres",1375.81
1913,"94","Hombres",452.59
1913,"94","Mujeres",1060.76
1913,"95","Hombres",308
1913,"95","Mujeres",762.48
1913,"96","Hombres",207.92
1913,"96","Mujeres",580.06
1913,"97","Hombres",151.19
1913,"97","Mujeres",429.03
1913,"98","Hombres",95.92
1913,"98","Mujeres",245.39
1913,"99","Hombres",48.1
1913,"99","Mujeres",122.82
1913,"100ymas","Hombres",78.48
1913,"100ymas","Mujeres",273.56
1914,"0","Hombres",288742.3
1914,"0","Mujeres",267884.07
1914,"1","Hombres",272770.78
1914,"1","Mujeres",255635.99
1914,"2","Hombres",251285.95
1914,"2","Mujeres",237922.54
1914,"3","Hombres",200022.93
1914,"3","Mujeres",198777.84
1914,"4","Hombres",210854.48
1914,"4","Mujeres",207191.67
1914,"5","Hombres",242295.83
1914,"5","Mujeres",237899.14
1914,"6","Hombres",233911.44
1914,"6","Mujeres",230249.27
1914,"7","Hombres",233059.36
1914,"7","Mujeres",231840.24
1914,"8","Hombres",228969.65
1914,"8","Mujeres",226447.68
1914,"9","Hombres",228410.77
1914,"9","Mujeres",231373.28
1914,"10","Hombres",228491.16
1914,"10","Mujeres",229066.7
1914,"11","Hombres",232391.57
1914,"11","Mujeres",235496.6
1914,"12","Hombres",203444.79
1914,"12","Mujeres",205984.98
1914,"13","Hombres",223643.72
1914,"13","Mujeres",235591.89
1914,"14","Hombres",185906.28
1914,"14","Mujeres",185360.72
1914,"15","Hombres",210362.04
1914,"15","Mujeres",213026.63
1914,"16","Hombres",189877.49
1914,"16","Mujeres",191856.63
1914,"17","Hombres",193458.89
1914,"17","Mujeres",199569.03
1914,"18","Hombres",178273.3
1914,"18","Mujeres",187850.25
1914,"19","Hombres",168584.66
1914,"19","Mujeres",183962.5
1914,"20","Hombres",166276.59
1914,"20","Mujeres",173042.32
1914,"21","Hombres",176370.8
1914,"21","Mujeres",197188.54
1914,"22","Hombres",140454.2
1914,"22","Mujeres",155051.48
1914,"23","Hombres",167487.04
1914,"23","Mujeres",209527.76
1914,"24","Hombres",132484.03
1914,"24","Mujeres",138449.01
1914,"25","Hombres",162269.34
1914,"25","Mujeres",171925.13
1914,"26","Hombres",152540.43
1914,"26","Mujeres",152468.62
1914,"27","Hombres",143609.61
1914,"27","Mujeres",163917.31
1914,"28","Hombres",146443.1
1914,"28","Mujeres",163824.08
1914,"29","Hombres",140185.69
1914,"29","Mujeres",155455.97
1914,"30","Hombres",126548.26
1914,"30","Mujeres",132211.77
1914,"31","Hombres",142405.13
1914,"31","Mujeres",159425.25
1914,"32","Hombres",112627.67
1914,"32","Mujeres",118316.74
1914,"33","Hombres",188672.06
1914,"33","Mujeres",222348.34
1914,"34","Hombres",95784.01
1914,"34","Mujeres",97722.86
1914,"35","Hombres",129045.49
1914,"35","Mujeres",139079.79
1914,"36","Hombres",114193.71
1914,"36","Mujeres",117913.39
1914,"37","Hombres",118580.49
1914,"37","Mujeres",132704.44
1914,"38","Hombres",125730.55
1914,"38","Mujeres",135764.26
1914,"39","Hombres",118746.13
1914,"39","Mujeres",135004.79
1914,"40","Hombres",99113.64
1914,"40","Mujeres",105640.97
1914,"41","Hombres",119804.23
1914,"41","Mujeres",131829.21
1914,"42","Hombres",91344.28
1914,"42","Mujeres",93339.37
1914,"43","Hombres",185051.65
1914,"43","Mujeres",209088.54
1914,"44","Hombres",75012.09
1914,"44","Mujeres",75437.15
1914,"45","Hombres",105115.51
1914,"45","Mujeres",110270.2
1914,"46","Hombres",83274.62
1914,"46","Mujeres",86108.92
1914,"47","Hombres",99635.97
1914,"47","Mujeres",107663.84
1914,"48","Hombres",115151.27
1914,"48","Mujeres",116921.11
1914,"49","Hombres",96386.34
1914,"49","Mujeres",106001.96
1914,"50","Hombres",78149.54
1914,"50","Mujeres",81565.92
1914,"51","Hombres",99772.97
1914,"51","Mujeres",109544.6
1914,"52","Hombres",76795.24
1914,"52","Mujeres",76449.44
1914,"53","Hombres",162286.04
1914,"53","Mujeres",193361.54
1914,"54","Hombres",63872.54
1914,"54","Mujeres",62366.36
1914,"55","Hombres",82403.79
1914,"55","Mujeres",87339.98
1914,"56","Hombres",64360.24
1914,"56","Mujeres",65913.01
1914,"57","Hombres",73753.13
1914,"57","Mujeres",85731.18
1914,"58","Hombres",79885.59
1914,"58","Mujeres",85763.58
1914,"59","Hombres",74961.39
1914,"59","Mujeres",85292.23
1914,"60","Hombres",55559.79
1914,"60","Mujeres",60388.34
1914,"61","Hombres",67831.98
1914,"61","Mujeres",78040.83
1914,"62","Hombres",49953.9
1914,"62","Mujeres",51548.57
1914,"63","Hombres",117440.11
1914,"63","Mujeres",153819.65
1914,"64","Hombres",43077.67
1914,"64","Mujeres",43470.66
1914,"65","Hombres",54238.92
1914,"65","Mujeres",58463.23
1914,"66","Hombres",42732.76
1914,"66","Mujeres",44452.83
1914,"67","Hombres",48451.71
1914,"67","Mujeres",54758.21
1914,"68","Hombres",49694.18
1914,"68","Mujeres",56940.24
1914,"69","Hombres",44548.34
1914,"69","Mujeres",48032.48
1914,"70","Hombres",34020.34
1914,"70","Mujeres",35108.06
1914,"71","Hombres",36451
1914,"71","Mujeres",41989.11
1914,"72","Hombres",23439.79
1914,"72","Mujeres",24439.93
1914,"73","Hombres",55095.07
1914,"73","Mujeres",71777.78
1914,"74","Hombres",16804.9
1914,"74","Mujeres",17232.23
1914,"75","Hombres",19881.61
1914,"75","Mujeres",22458.64
1914,"76","Hombres",13815.39
1914,"76","Mujeres",14697.67
1914,"77","Hombres",15507.41
1914,"77","Mujeres",17456.71
1914,"78","Hombres",15254
1914,"78","Mujeres",18325.27
1914,"79","Hombres",11853.39
1914,"79","Mujeres",15143.93
1914,"80","Hombres",13302.98
1914,"80","Mujeres",19241.58
1914,"81","Hombres",10844.3
1914,"81","Mujeres",15586.9
1914,"82","Hombres",9216.05
1914,"82","Mujeres",13702.54
1914,"83","Hombres",8090.25
1914,"83","Mujeres",12570.54
1914,"84","Hombres",6827.03
1914,"84","Mujeres",10712.89
1914,"85","Hombres",5229.59
1914,"85","Mujeres",8560.45
1914,"86","Hombres",3979.18
1914,"86","Mujeres",6738.79
1914,"87","Hombres",3160.24
1914,"87","Mujeres",5554.24
1914,"88","Hombres",2461.16
1914,"88","Mujeres",4536.65
1914,"89","Hombres",1900.61
1914,"89","Mujeres",3726.69
1914,"90","Hombres",1348.66
1914,"90","Mujeres",2849.36
1914,"91","Hombres",954.86
1914,"91","Mujeres",2088.58
1914,"92","Hombres",766.65
1914,"92","Mujeres",1725.85
1914,"93","Hombres",630.01
1914,"93","Mujeres",1403.36
1914,"94","Hombres",482.62
1914,"94","Mujeres",1104.26
1914,"95","Hombres",330.12
1914,"95","Mujeres",787.6
1914,"96","Hombres",213.73
1914,"96","Mujeres",520.52
1914,"97","Hombres",135.83
1914,"97","Mujeres",407.04
1914,"98","Hombres",95.49
1914,"98","Mujeres",303.18
1914,"99","Hombres",52.89
1914,"99","Mujeres",155.7
1914,"100ymas","Hombres",73.5
1914,"100ymas","Mujeres",240.08
1915,"0","Hombres",285203.76
1915,"0","Mujeres",265000.47
1915,"1","Hombres",260935.16
1915,"1","Mujeres",246300.06
1915,"2","Hombres",260467.8
1915,"2","Mujeres",246180.86
1915,"3","Hombres",243505.28
1915,"3","Mujeres",232080.84
1915,"4","Hombres",204810.95
1915,"4","Mujeres",203789.53
1915,"5","Hombres",210564.39
1915,"5","Mujeres",207075.18
1915,"6","Hombres",241560.71
1915,"6","Mujeres",237812.61
1915,"7","Hombres",231264.26
1915,"7","Mujeres",227755.68
1915,"8","Hombres",232183
1915,"8","Mujeres",230933.19
1915,"9","Hombres",226757.28
1915,"9","Mujeres",225525.46
1915,"10","Hombres",225368.12
1915,"10","Mujeres",229590.93
1915,"11","Hombres",225342.18
1915,"11","Mujeres",226921.79
1915,"12","Hombres",229637.28
1915,"12","Mujeres",235055.33
1915,"13","Hombres",198993.27
1915,"13","Mujeres",203603.68
1915,"14","Hombres",220130.94
1915,"14","Mujeres",236171.1
1915,"15","Hombres",182740.92
1915,"15","Mujeres",182775.97
1915,"16","Hombres",207307.52
1915,"16","Mujeres",210228.71
1915,"17","Hombres",187373.76
1915,"17","Mujeres",190064.88
1915,"18","Hombres",190226.9
1915,"18","Mujeres",198890.87
1915,"19","Hombres",177438.37
1915,"19","Mujeres",188547.87
1915,"20","Hombres",166969.62
1915,"20","Mujeres",183273.29
1915,"21","Hombres",164169.27
1915,"21","Mujeres",171776.47
1915,"22","Hombres",174156.1
1915,"22","Mujeres",194951.41
1915,"23","Hombres",138105.25
1915,"23","Mujeres",152188.06
1915,"24","Hombres",171338.36
1915,"24","Mujeres",212040.72
1915,"25","Hombres",130428.81
1915,"25","Mujeres",136312.26
1915,"26","Hombres",160137.25
1915,"26","Mujeres",169512.05
1915,"27","Hombres",149602.83
1915,"27","Mujeres",150469.03
1915,"28","Hombres",141167.82
1915,"28","Mujeres",160810.03
1915,"29","Hombres",145629.41
1915,"29","Mujeres",161990.07
1915,"30","Hombres",138173.41
1915,"30","Mujeres",153285.73
1915,"31","Hombres",124248.89
1915,"31","Mujeres",130165.02
1915,"32","Hombres",140337.03
1915,"32","Mujeres",156662.96
1915,"33","Hombres",111378.66
1915,"33","Mujeres",117099.51
1915,"34","Hombres",190330.9
1915,"34","Mujeres",222626.78
1915,"35","Hombres",95637.21
1915,"35","Mujeres",97786.75
1915,"36","Hombres",128100
1915,"36","Mujeres",137888.08
1915,"37","Hombres",112430.92
1915,"37","Mujeres",116572.43
1915,"38","Hombres",117546.99
1915,"38","Mujeres",131997.62
1915,"39","Hombres",126218.19
1915,"39","Mujeres",135967.43
1915,"40","Hombres",116658.68
1915,"40","Mujeres",132307.91
1915,"41","Hombres",98025
1915,"41","Mujeres",104385.69
1915,"42","Hombres",118361.27
1915,"42","Mujeres",130187.86
1915,"43","Hombres",90204.37
1915,"43","Mujeres",92289.55
1915,"44","Hombres",183162.59
1915,"44","Mujeres",206856.25
1915,"45","Hombres",74646.88
1915,"45","Mujeres",75323.81
1915,"46","Hombres",103277.36
1915,"46","Mujeres",108452.3
1915,"47","Hombres",82582.89
1915,"47","Mujeres",85297.9
1915,"48","Hombres",97992.49
1915,"48","Mujeres",105996.54
1915,"49","Hombres",113326.68
1915,"49","Mujeres",115319.88
1915,"50","Hombres",94727.41
1915,"50","Mujeres",103967.01
1915,"51","Hombres",76923.72
1915,"51","Mujeres",80209.42
1915,"52","Hombres",97558.38
1915,"52","Mujeres",106895.36
1915,"53","Hombres",75377.54
1915,"53","Mujeres",75305.92
1915,"54","Hombres",159610.86
1915,"54","Mujeres",191348.73
1915,"55","Hombres",63277.42
1915,"55","Mujeres",62086.51
1915,"56","Hombres",80632.16
1915,"56","Mujeres",85605.01
1915,"57","Hombres",63623.93
1915,"57","Mujeres",65495.65
1915,"58","Hombres",72121.17
1915,"58","Mujeres",83817.72
1915,"59","Hombres",78249.13
1915,"59","Mujeres",84718.7
1915,"60","Hombres",72131.24
1915,"60","Mujeres",81872.19
1915,"61","Hombres",53640.56
1915,"61","Mujeres",58206.48
1915,"62","Hombres",65131.71
1915,"62","Mujeres",75088.95
1915,"63","Hombres",47580.28
1915,"63","Mujeres",49837.07
1915,"64","Hombres",111279.64
1915,"64","Mujeres",146070.36
1915,"65","Hombres",40815.96
1915,"65","Mujeres",41468.83
1915,"66","Hombres",50815.78
1915,"66","Mujeres",55236.85
1915,"67","Hombres",40179.35
1915,"67","Mujeres",42277.34
1915,"68","Hombres",45239.5
1915,"68","Mujeres",51401.31
1915,"69","Hombres",46848.63
1915,"69","Mujeres",54113.63
1915,"70","Hombres",40707.1
1915,"70","Mujeres",43788.28
1915,"71","Hombres",31009.17
1915,"71","Mujeres",31636.41
1915,"72","Hombres",33989.78
1915,"72","Mujeres",39320.69
1915,"73","Hombres",21411.55
1915,"73","Mujeres",22745.68
1915,"74","Hombres",50342.8
1915,"74","Mujeres",66809.32
